fdc_id,amount,modifier,gram_weight
170255,1,serving 1.2 fl oz pop,33
170256,1,oz,28.35
170257,1,serving 1 packet,1
170258,1,serving,84
170259,1,serving 1.75 fl oz pop,55
170260,1,serving 3.5 fl oz bar,74
170261,1,serving 1/2 cup,68
170262,1,serving 1/2 cup,68
170263,1,serving 1/2 cup,68
170264,1,serving 1/2 cup,69
170265,1,serving 1/2 cup,72
170266,1,serving 1 pop,44
170267,1,serving 2 pops,80
170268,1,serving 1/2 cup,68
170269,1,serving 1/2 cup,68
170270,1,individual (3.5 fl oz),58
170271,1,oz,28.35
170271,1,bar,162
170272,1,oz,28.35
170272,1,bar,112
170273,1,oz,28.35
170273,1,bar,101
170274,1,oz,28.35
170274,1,bar,127
170275,1,serving 1.5 oz,42
170276,60,milliliter,80
170277,1,tsp,6.9
170277,0.25,cup,55
170278,1,piece,60
170279,1,serving,44
170280,1,tablespoon,19
170281,1,serving,14
170282,1,bar,47
170283,1,cup,184
170284,1,cup,200
170285,1,cup,157
170286,1,cup,170
170287,1,cup,182
170287,1,tbsp,8.4
170288,1,cup,166
170289,1,cup,76
170290,1,cup,117
170291,1,serving,80
170292,1,serving,222
170293,1,sandwich,155
170294,1,sandwich,182
170295,1,sandwich,187
170296,1,sandwich,220
170297,1,sandwich,134
170298,6,inch sub,190
170298,12,inch sub,381
170299,6,inch sub,237
170299,12,inch sub,474
170300,1,cup,191
170300,1,package,116
170301,1,piece,22
170302,1,biscuit,55
170303,1,strip,50
170303,1,serving 4 pieces,201
170304,1,piece,5.5
170304,1,serving,77
170305,1,slice 1/8 per pizza,155
170305,1,slice 1/10 per pizza,124
170306,6,inch sub,228
170306,12,inch sub,457
170307,6,inch sub,207
170307,12,inch sub,413
170308,12,inch sub,413
170308,6,inch sub,207
170309,6,inch sub,198
170309,12,inch sub,396
170310,6,inch sub,201
170310,12,inch sub,401
170311,6,inch sub,201
170311,12,inch sub,401
170312,6,inch sub,148
170312,12,inch sub,296
170313,6,inch sub,148
170313,12,inch sub,296
170314,6,inch sub,198
170314,12,inch sub,396
170315,6,inch sub,196
170315,12,inch sub,391
170316,6,inch sub,237
170316,12,inch sub,474
170317,1,serving 9 servings per 24 oz package,81
170317,1,serving 3 servings per 15.1 oz package,151
170317,1,serving 2 servings per 9.8 oz package,146
170317,1,serving 1 serving per 8 oz box,199
170317,1,package 24 oz pizza,727
170317,1,package 15.1 oz pizza,452
170317,1,package 9.8 oz pizza,293
170317,1,package 8 oz pizza,199
170318,1,sandwich,152
170319,1,sandwich,134
170320,1,item 4 oz,119
170321,1,item,171
170322,1,item,236
170323,1,item,117
170324,1,item,129
170325,1,item,310
170326,1,junior 6 oz. cup,113
170326,1,small 12 oz. cup,227
170326,1,medium 16 oz. cup,298
170327,1,small serving,74
170327,1,medium serving,117
170327,1,large serving,160
170328,1,sandwich,99
170329,1,item,133
170330,1,sandwich,220
170331,1,sandwich,199
170332,1,each taco,69
170333,1,each taco,102
170334,1,item,248
170335,1,item,248
170336,1,serving,80
170337,1,serving,222
170338,1,strip,53
170339,1,biscuit,49
170340,1,package,112
170340,1,cup,191
170341,1,strip,47
170342,1,wing wing without skin,39
170342,1,wing bone and skin removed,23
170344,1,"breast, without skin",140
170344,1,"breast, bone and skin removed",121
170345,1,"drumstick, bone and skin removed",41
170345,1,"drumstick, without skin",57
170346,1,"thigh, with skin",135
170346,1,"thigh, without skin",86
170346,1,"thigh, bone and skin removed",60
170347,1,"wing, with skin",60
170347,1,"wing, without skin",39
170347,1,"wing, bone and skin removed",23
170348,1,"breast, with skin",212
170348,1,"breast, without skin",140
170348,1,"breast, bone and skin removed",121
170349,1,"drumstick, with skin",81
170349,1,"drumstick, without skin",57
170349,1,"drumstick, bone and skin removed",41
170351,1,thigh thigh without skin,83
170351,1,thigh bone and skin removed,54
170352,1,"wing without skin, bone and breading",16
170353,1,"breast, with skin",194
170353,1,"breast, without skin",132
170353,1,"breast, bone and skin removed",99
170354,1,"drumstick, with skin",76
170354,1,"drumstick, without skin",59
170354,1,"drumstick, bone and skin removed",44
170355,1,item,149
170356,1,breast without skin,142
170356,1,breast bone and skin removed,107
170357,1,"drumstick, bone and skin removed",40
170357,1,"drumstick, drumstick without skin",56
170358,1,thigh without skin,84
170358,1,thigh bone and skin removed,66
170359,1,thigh with skin,136
170359,1,thigh without skin,84
170359,1,thigh bone and skin removed,66
170360,1,"wing, with skin",58
170360,1,"wing, without skin",37
170360,1,"wing, bone and skin removed",20
170361,1,slice 1/4 of pie,164
170361,1,"pie 12"" diameter",688
170362,1,slice 1/4 of pie,183
170362,1,"pie 12"" diameter",729
170363,1,slice 1/4 of pie,227
170363,1,"pie 12"" diameter",876
170364,1,slice 1/4 of pie,155
170364,1,pie 24.8 oz,595
170365,1,slice,127
170365,1,pizza,1017
170366,1,slice,88
170366,1,pizza,670
170367,1,slice,116
170367,1,pizza,932
170368,1,sandwich,230
170369,1,slice,80
170369,1,pizza,634
170370,1,slice,79
170370,1,pizza,563
170371,1,slice,78
170371,1,pizza,597
170372,1,slice,125
170372,1,pizza,1003
170373,1,slice,69
170373,1,pie,556
170374,1,sandwich,162
170375,1,cup,38
170375,1,leaf,32
170375,0.5,"cup (1"" pieces)",19
170376,1,"cup (1"" pieces)",144
170376,0.5,"cup (1"" pieces)",72
170377,1,cup,109
170377,1,broadbean,8
170379,1,cup chopped,91
170379,1,bunch,608
170379,1,"spear (about 5"" long)",31
170379,1,stalk,151
170379,0.5,"cup, chopped or diced",44
170379,1,NLEA serving,148
170380,0.5,cup,92
170380,1,package (10 oz) yields,250
170381,1,cup chopped,40
170381,1,stalk,19
170382,1,NLEA serving,85
170382,1,bunch cooked,437
170383,1,cup,88
170383,1,sprout,19
170384,1,"cup (1"" pieces)",125
170384,1,root,166
170385,1,cup,94
170385,1,petiole,5
170387,1,"cup, chopped",124
170387,3,stalks,45
170388,1,"cup, shredded",70
170389,1,"cup, shredded",145
170390,1,"cup, shredded",70
170390,1,head,840
170390,1,leaf,14
170391,1,"cup, shredded",170
170392,1,cup,150
170393,1,cup chopped,128
170393,1,cup grated,110
170393,1,cup strips or slices,122
170393,1,"large (7-1/4"" to 8-/1/2"" long)",72
170393,1,medium,61
170393,1,"small (5-1/2"" long)",50
170393,1,slice,3
170393,1,"strip large (3"" long)",7
170393,1,strip medium,4
170394,1,tbsp,9.7
170394,0.5,cup slices,78
170394,1,carrot,46
170395,0.5,cup slices,123
170395,1,can (303 x 406),454
170396,1,"cup, sliced",146
170396,1,"cup, mashed",228
170396,1,slice,2.8
170396,1,can (303 x 406),284
170397,0.5,"cup (1"" pieces)",62
170397,3,flowerets,54
170398,0.5,"cup (1"" pieces)",66
170398,1,package (10 oz),284
170399,1,"cup (1"" pieces)",180
170400,1,cup,156
170401,1,"cup, chopped",175
170402,1,"cup (1"" pieces)",132
170402,1,"chayote (5-3/4"")",203
170403,1,"cup (1"" pieces)",160
170404,1,head,53
170404,0.5,cup,45
170405,1,"cup (1"" pieces)",100
170406,1,"cup, chopped",36
170407,1,"cup, chopped",190
170408,0.33,package (10 oz),95
170408,1,package (10 oz),284
170408,1,package (3 lb),1361
170409,1,cup,256
170409,1,can (303 x 406),482
170410,0.33,package (10 oz),95
170410,1,package (10 oz),284
170411,1,tbsp chopped,15
170411,0.5,"cup, chopped or diced",105
170412,0.33,package (10 oz),95
170412,1,package (10 oz),284
170413,1,cup,210
170414,6,rings,85
170414,1,package (16 oz),454
170414,1,package (9 oz),255
170415,1,cup,48
170415,10,"rings, large (3-4"" dia)",71
170415,10,"rings, medium (2-3"" dia)",60
170415,10,"rings, small (1-2"" dia)",48
170416,1,cup chopped,60
170416,1,tbsp,3.8
170416,10,sprigs,10
170417,1,cup slices,133
170418,1,cup,160
170418,1,package (10 oz) yields,253
170419,1,cup,145
170420,1,cup,160
170421,0.5,cup,124
170421,1,can (303 x 406),482
170422,1,cup,120
170424,1,cup,255
170425,0.5,cup,70
170425,1,package (10 oz),284
170426,1,pepper,73
170426,0.5,"cup, chopped or diced",68
170427,1,"cup, chopped",149
170427,1,"cup, sliced",92
170427,1,tbsp,9.3
170427,1,"large (2-1/4 per lb, approx 3-3/4"" long, 3"" dia)",164
170427,1,"medium (approx 2-3/4"" long, 2-1/2"" dia)",119
170427,1,"ring (3"" dia, 1/4"" thick)",10
170427,1,small,74
170427,10,strips,27
170428,1,"cup, chopped or strips",135
170428,1,"tablespoon, chopped",11.6
170429,1,"cup, halves",140
170430,1,cup,153
170431,1,cup,240
170432,1,cup,160
170433,1,cup,165
170433,1,tbsp,10
170434,1,"potato large (3"" to 4-1/4"" dia)",299
170434,1,"potato medium (2-1/4"" to 3-1/4"" dia)",173
170434,1,"potato small (1-3/4"" to 2-1/2"" dia)",138
170435,1,"potato large (3"" to 4-1/4"" dia.",299
170435,1,"potato medium (2-1/4"" to 3-1/4"" dia.)",173
170435,1,"potato small (1-3/4"" to 2-1/2"" dia.)",138
170436,10,strip,82
170436,3,oz,85
170437,10,strip,69
170438,0.5,cup,78
170438,1,"potato (2-1/2"" dia, sphere)",136
170439,1,skin,34
170440,0.5,cup,78
170440,1,"large (3"" to 4-1/4"" dia.)",300
170440,1,"medium (2-1/4"" to 3-1/4"" dia.)",167
170440,1,"small (1-3/4"" to 2-1/2"" dia.)",125
170441,0.5,cup,78
170441,1,"potato (2-1/3"" x 4-3/4"")",156
170442,1,cup,245
170443,1,"cup, whole",300
170443,1,can (303 x 406),454
170444,1,cup,180
170444,1,potato,35
170445,1,cup,60
170446,1,cup,210
170447,0.16,package (5.5 oz),26
170447,1,package (5.5 oz),156
170448,0.16,package (5.5 oz) yields,137
170448,1,"package yield, 5.5 oz",822
170449,0.16,package (5.5 oz),26
170449,1,package (5.5 oz),156
170450,1,cup (unprepared),245
170450,0.16,package (5.5 oz) yields,137
170450,1,"package yield, 5.5 oz",822
170451,10,strip,30
170452,10,strip,21
170455,1,cup slices,137
170456,1,cup,180
170456,1,large,182
170456,1,medium,123
170456,1,slice or wedge,20
170456,1,small,91
170457,1,cup cherry tomatoes,149
170457,1,"cup, chopped or sliced",180
170457,1,Italian tomato,62
170457,1,cherry,17
170457,1,"large whole (3"" dia)",182
170457,1,"medium whole (2-3/5"" dia)",123
170457,1,"slice, medium (1/4"" thick)",20
170457,1,plum tomato,62
170457,1,"small whole (2-2/5"" dia)",91
170457,1,"slice, thick/large (1/2"" thick)",27
170457,1,wedge (1/4 of medium tomato),31
170457,1,"slice, thin/small",15
170457,1,NLEA serving,148
170458,1,cup,243
170458,6,fl oz,182
170459,0.25,cup,66
170459,1,cup,262
170459,1,tbsp,16
170459,1,can (6 oz),170
170460,1,cup,250
170460,1,can (29 oz) (401 x 411),822
170462,1,cup,250
170462,1,"can, 15 oz (303 x 406)",411
170463,1,cup,244
170463,1,"can, 15 oz (303 x 406)",425
170464,0.5,"cup, chopped",71
170464,1,"frond (6-1/2"" long)",31
170465,1,"cup, cubes",130
170465,1,large,183
170465,1,medium,122
170465,1,slice,15
170465,1,small,61
170465,0.5,"cup, cubes",65
170466,1,"cup, chopped",144
170467,0.5,cup,117
170467,1,"can, 15 oz (303 x 406)",425
170468,0.5,"cup, chopped or diced",82
170468,1,package (10 oz),284
170469,1,cup,164
170469,1,package (10 oz) yields,220
170470,0.33,package (10 oz),95
170470,1,package (10 oz),284
170470,1,package (3 lb),1361
170471,0.33,package (10 oz),95
170471,1,package (10 oz),284
170471,1,pack (2-1/2 lb),1134
170472,0.5,cup,91
170472,1,package (10 oz) yields,275
170473,1,cup,254
170473,6,fl oz,182
170475,1,"cup, cubes",175
170476,1,cup slices,44
170476,1,pod,16
170477,1,cup,62
170479,1,cup slices,246
170480,1,cup slices,227
170481,1,"cup (1"" pieces)",89
170483,1,cup slices,100
170483,1,"pod (15-1/3"" long)",11
170484,1,cup slices,118
170485,1,tbsp,0.2
170485,0.25,cup,0.8
170486,1,tbsp,0.4
170486,0.25,cup,1.4
170487,1,"cup, sliced",113
170487,1,large,323
170487,1,medium,196
170487,1,slice,9.9
170487,1,small,118
170488,1,"cup, sliced",180
170489,1,"cup, cubes",116
170490,1,"cup, cubes",205
170491,1,cup,236
170491,1,fl oz,29.5
170492,1,cup,250
170492,0.66,cup (#6 scoop),167
170493,1,cup,210
170494,1,cup,136
170494,1,recipe yield,813
170495,1,cup,112
170495,1,tablespoon,7
170496,2,tbsp (1/8 cup),10
170497,1,pepper,45
170497,0.5,"cup, chopped or diced",75
170498,1,cup,194
170498,1,recipe yield,1162
170499,1,tbsp chopped,10
170500,1,cup,74
170501,0.5,cup,121
170502,1,"cup, chopped",158
170502,1,tomato,111
170503,1,"cup, chopped",140
170504,1,"cup, chopped or diced",150
170504,1,package (10 oz) yields,212
170505,1,"cup, chopped",180
170506,1,"cup, chopped",180
170507,1,cup,210
170508,0.5,cup slices,78
170508,1,"parsnip (9"" long)",160
170509,1,cup,160
170510,1,cup,160
170510,1,package (10 oz) yields,253
170512,1,cup,255
170513,0.5,cup,80
170513,1,package (10 oz) yields,278
170514,1,cup,180
170515,1,tbsp,12
170515,1,pepper,73
170515,0.5,"cup, chopped",92
170516,1,"cup, chopped or strips",135
170516,1,"tablespoon, chopped",11.6
170517,1,cup,153
170518,1,cup,165
170519,1,skin,34
170520,0.5,cup,78
170520,1,"large (3"" to 4-1/4"" dia.)",300
170520,1,"medium (2-1/4"" to 2-1/4"" dia.)",167
170520,1,"small (1-3/4"" to 2-1/2"" dia.)",125
170521,1,"potato (2-1/3"" x 4-3/4"")",202
170522,0.5,cup,78
170522,1,"potato (2-1/3"" x 4-3/4"")",156
170523,10,strips,65
170523,1,package (9 oz),255
170524,1,cup,245
170525,1,cup,245
170526,1,"cup, mashed",245
170527,1,cup,245
170528,0.5,"cup, mashed",120
170529,1,cup slices,135
170530,1,cup,180
170531,1,cup,180
170532,1,cup slices,192
170533,0.5,cup slices,90
170533,0.5,"cup, mashed",120
170534,0.5,cup slices,90
170534,0.5,"cup, mashed",120
170535,1,cup,223
170536,1,"cup, mashed",240
170537,1,"cup, cubes",205
170538,1,"cup, mashed",236
170539,1,cup,155
170540,1,cup,192
170541,1,"cup, mashed",328
170541,1,medium,151
170542,1,"cup, cubes",176
170543,1,cup slices,132
170544,1,cup,145
170545,1,cup,243
170545,1,fl oz,30.4
170545,6,fl oz,182
170546,1,cup,250
170546,1,can (29 oz) (401 x 411),822
170547,1,"cup, cubes",156
170547,1,"cup, mashed",230
170548,1,cup,156
170549,1,"cup, cubes",175
170550,1,cup,62
170550,0.5,cup,31
170551,1,"cup, cubes",136
170551,0.5,"cup, cubes",68
170552,1,oz (8-14 seeds),28.35
170553,1,cup,160
170553,1,oz,28.35
170554,1,oz,28.35
170555,1,cup,94
170555,1,tbsp,5
170556,1,cup,129
170556,1,oz,28.35
170557,1,cup,118
170557,1,oz,28.35
170558,1,oz,28.35
170559,1,oz,28.35
170560,1,oz,28.35
170561,1,oz,28.35
170562,1,"cup, with hulls, edible yield",46
170562,1,cup,140
170563,1,cup,128
170563,1,oz,28.35
170564,1,cup,135
170564,1,oz,28.35
170565,1,oz,28.35
170566,1,oz,28.35
170567,1,"cup, whole",143
170567,1,"cup, sliced",92
170567,1,"cup, slivered",108
170567,1,"cup, ground",95
170567,1,oz (23 whole kernels),28.35
170567,1,almond,1.2
170568,1,cup whole kernels,145
170568,1,tbsp,9.1
170568,1,oz,28.35
170569,1,"cup, whole",133
170569,1,kernel,5
170569,1,oz (6 kernels),28.35
170570,1,cup,120
170570,1,oz,28.35
170570,1,nutmeat,3
170571,1,"cup, halves and whole",137
170571,1,tbsp,8.6
170571,1,oz,28.35
170572,1,"cup, whole",129
170572,1,"cup, halves and pieces",129
170572,1,oz (18 kernels),28.35
170573,1,oz,28.35
170574,1,cup,145
170574,1,oz,28.35
170575,1,oz,28.35
170576,1,oz,28.35
170577,1,cup,85
170577,1,oz,28.35
170578,1,cup,77
170578,4,oz,114
170579,1,oz,28.35
170580,1,tbsp,15
170580,1,cup,240
170581,1,"cup, chopped",115
170581,1,"cup, ground",75
170581,1,"cup, whole",135
170581,1,oz (21 whole kernels),28.35
170581,10,nuts,14
170582,1,oz,28.35
170583,1,oz,28.35
170584,1,oz,28.35
170585,1,cup,131
170585,1,oz,28.35
170586,1,cup,147
170587,1,cup,134
170587,1,oz,28.35
170588,1,cup,144
170588,1,oz,28.35
170589,1,cup,110
170589,1,oz (15 halves),28.35
170590,1,cup,120
170590,1,oz (15 kernels),28.35
170591,1,cup,135
170591,1,oz (167 kernels),28.35
170591,10,nuts,1.7
170592,1,oz,28.35
170592,10,nuts,1
170593,1,oz,28
170594,1,oz,28
170595,1,oz,28.35
170596,1,cup,149
170596,1,tbsp,10
170597,3,oz,85
170597,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",308
170598,3,oz,85
170599,1,oz,28.35
170599,4,oz,113
170600,4,oz,113
170600,1,steak,56
170600,1,package,396
170601,3,oz,85
170601,1,steak,293
170602,1,oz,28.35
170602,1,slice (3/4 oz),21
170603,4,oz,113
170603,1,steak,732
170603,1,roast,977
170604,10,slices,28
170605,3,oz,85
170605,1,steak,353
170606,1,sausage,43
170606,1,oz,28.35
170607,1,slice (1 oz),28
170608,4,oz,113
170608,1,steak,483
170609,3,oz,85
170610,3,oz,85
170611,3,oz,85
170611,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",314
170612,3,oz,85
170612,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",264
170613,3,oz,85
170613,1,steak (Yield from 418 g raw meat),270
170614,3,oz,85
170614,1,roast (yield from 1675 g raw meat),1236
170615,3,oz,85
170615,1,roast (yield from 1528g raw meat),1095
170616,3,oz,85
170616,1,roast (yield from 1675 g raw meat),1236
170617,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",235
170617,3,oz,85
170618,3,oz,85
170618,1,roast,658
170619,3,oz,85
170619,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",290
170620,3,oz,85
170620,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",286
170621,3,oz,85
170621,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",214
170622,3,oz,85
170622,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",207
170623,3,oz,85
170623,1,steak (yield from 296 g raw meat),233
170624,3,oz,85
170624,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",220
170625,3,oz,85
170625,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",220
170626,3,oz,85
170626,1,steak (yield from 290 g raw meat),185
170627,3,oz,85
170627,1,roast (yield from 572 g raw meat),464
170628,3,oz,85
170628,1,steak (yield from 290 g raw meat),185
170629,3,oz,85
170629,1,roast (yield from 600 g raw meat),489
170630,3,oz,85
170630,1,steak (yield from 299 g raw meat),191
170631,3,oz,85
170631,1,roast (yield from 627 g raw meat),515
170632,3,oz,85
170632,1,roast (yield from 426 g raw meat),337
170633,3,oz,85
170633,1,roast (yield from 436 g raw meat),346
170633,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",330
170634,3,oz,85
170634,1,roast (yield from 445 g raw meat),355
170634,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",331
170635,3,oz,85
170635,1,roast (yield from 426 g raw meat),337
170635,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",296
170636,3,oz,85
170636,1,roast (yield from 1405 g raw meat),1138
170637,3,oz,85
170637,1,roast (yield from 1388 g raw meat),1141
170638,3,oz,85
170638,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267
170639,3,oz,85
170639,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267
170640,3,oz,85
170640,1,steak (yield from 136 g raw meat),108
170641,3,oz,85
170641,1,steak,119
170642,3,oz,85
170642,1,steak,121
170643,3,oz,85
170643,1,steak,117
170644,1,package (3.12 oz),88
170644,1,"portion, amount to make 1/2 cup",22
170645,1,tbsp,20
170645,1,packet (0.5 oz),14
170646,1,cup,315
170646,1,tbsp,20
170647,1,cake,9
170647,2,cakes,18
170648,1,oz,28.35
170648,1,bag (8 oz),227
170649,1,oz,28.35
170649,1,bag (8 oz),227
170650,1,oz,28.35
170650,10,twists,60
170651,1,oz,28.35
170651,10,twists,60
170652,1,cake,9
170652,2,cakes,18
170653,1,oz,28.35
170653,2,oz,57
170654,1,cup,150
170654,1,oz,28.35
170654,1.5,oz,42
170655,1,cup,146
170655,1,oz,28.35
170655,1.5,oz,42
170656,1,piece,3.5
170657,1,tablespoon Ghirardelli label 2011,6
170657,1,tablespoon Hershey's label 2011,5
170657,1,container Ghirardelli label 2011,283
170658,3,pieces,42
170659,0.5,cup,67
170660,1,serving 1/2 cup,68
170661,1,serving 1/2 cup,68
170662,1,serving 1/2 cup,68
170663,1,serving 1/2 cup,68
170664,1,serving 1/2 cup,68
170665,1,serving 1 cone,79
170666,1,serving 1 sandwich,64
170667,1,serving 1 bar,78
170668,1,serving 1/2 cup,71
170669,1,serving 1 bar,56
170670,1,serving 1oz pack,28
170671,1,individual (3.5 fl oz),58
170671,0.5,cup (4 fl oz),66
170672,1,tbsp,12.9
170672,1,cup,189
170673,1,tbsp,14.5
170673,1,cup,202
170674,1,tsp,4.6
170674,1,cup,202
170675,1,tsp,0.5
170675,1,cup,23
170676,1,serving,31
170677,2,tbsp,35
170678,0.25,cup,40
170679,1,package,1
170680,1,serving,52
170681,1,tablespoon,20
170682,1,cup,193
170683,1,cup,246
170684,1,cup,128
170685,1,cup,164
170686,1,cup,168
170687,1,cup,120
170688,1,cup,140
170689,1,each taco,69
170690,1,sandwich,91
170691,1,item,127
170692,1,sandwich,115
170693,1,sandwich,78
170694,1,sandwich,97
170695,1,sandwich,149
170696,6,inch sub,196
170696,12,inch sub,391
170697,1,package (18 onion rings),117
170698,1,serving small,71
170698,1,serving medium,117
170698,1,serving large,154
170699,1,cup,242
170700,1,fl oz,24.8
170700,1,small 12 fl oz,298
170700,1,medium 16 fl oz,397
170701,1,slice 1/8 per pizza,156
170701,1,slice 1/10 per pizza,124
170702,1,"piece 4"" x 6""",130
